date,time,weekday,location_id,location_name,gym_people_num,gym_max_people_num,sw_people_num,sw_max_people_num
2026-08-29,23:48,Saturday,XYSC,信義,0,65,0,165
2026-08-29,23:48,Saturday,ZSSC,中山,0,50,0,150
2026-08-30,00:04,Sunday,BTSC,北投,0,60,0,200
2026-08-30,00:04,Sunday,DASC,大安,0,80,0,250
2026-08-30,00:04,Sunday,DTSC,大同,0,80,0,250
2026-08-30,00:04,Sunday,JJSC,中正,0,150,0,200
2026-08-30,00:04,Sunday,NGSC,南港,0,0,0,0
2026-08-30,00:04,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,00:04,Sunday,SLSC,士林,0,100,0,200
2026-08-30,00:04,Sunday,SSSC,松山,0,100,0,400
2026-08-30,00:04,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,00:04,Sunday,WSSC,文山,0,110,0,200
2026-08-30,00:04,Sunday,XYSC,信義,0,65,0,165
2026-08-30,00:04,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,00:18,Sunday,BTSC,北投,0,60,0,200
2026-08-30,00:18,Sunday,DASC,大安,0,80,0,250
2026-08-30,00:18,Sunday,DTSC,大同,0,80,0,250
2026-08-30,00:18,Sunday,JJSC,中正,0,150,0,200
2026-08-30,00:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,00:18,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,00:18,Sunday,SLSC,士林,0,100,0,200
2026-08-30,00:18,Sunday,SSSC,松山,0,100,0,400
2026-08-30,00:18,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,00:18,Sunday,WSSC,文山,0,110,0,200
2026-08-30,00:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,00:18,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,00:33,Sunday,BTSC,北投,0,60,0,200
2026-08-30,00:33,Sunday,DASC,大安,0,80,0,250
2026-08-30,00:33,Sunday,DTSC,大同,0,80,0,250
2026-08-30,00:33,Sunday,JJSC,中正,0,150,0,200
2026-08-30,00:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,00:33,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,00:33,Sunday,SLSC,士林,0,100,0,200
2026-08-30,00:33,Sunday,SSSC,松山,0,100,0,400
2026-08-30,00:33,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,00:33,Sunday,WSSC,文山,0,110,0,200
2026-08-30,00:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,00:33,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,00:48,Sunday,BTSC,北投,0,60,0,200
2026-08-30,00:48,Sunday,DASC,大安,0,80,0,250
2026-08-30,00:48,Sunday,DTSC,大同,0,80,0,250
2026-08-30,00:48,Sunday,JJSC,中正,0,150,0,200
2026-08-30,00:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,00:48,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,00:48,Sunday,SLSC,士林,0,100,0,200
2026-08-30,00:48,Sunday,SSSC,松山,0,100,0,400
2026-08-30,00:48,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,00:48,Sunday,WSSC,文山,0,110,0,200
2026-08-30,00:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,00:48,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,01:04,Sunday,BTSC,北投,0,60,0,200
2026-08-30,01:04,Sunday,DASC,大安,0,80,0,250
2026-08-30,01:04,Sunday,DTSC,大同,0,80,0,250
2026-08-30,01:04,Sunday,JJSC,中正,0,150,0,200
2026-08-30,01:04,Sunday,NGSC,南港,0,0,0,0
2026-08-30,01:04,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,01:04,Sunday,SLSC,士林,0,100,0,200
2026-08-30,01:04,Sunday,SSSC,松山,0,100,0,400
2026-08-30,01:04,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,01:04,Sunday,WSSC,文山,0,110,0,200
2026-08-30,01:04,Sunday,XYSC,信義,0,65,0,165
2026-08-30,01:04,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,01:18,Sunday,BTSC,北投,0,60,0,200
2026-08-30,01:18,Sunday,DASC,大安,0,80,0,250
2026-08-30,01:18,Sunday,DTSC,大同,0,80,0,250
2026-08-30,01:18,Sunday,JJSC,中正,0,150,0,200
2026-08-30,01:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,01:18,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,01:18,Sunday,SLSC,士林,0,100,0,200
2026-08-30,01:18,Sunday,SSSC,松山,0,100,0,400
2026-08-30,01:18,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,01:18,Sunday,WSSC,文山,0,110,0,200
2026-08-30,01:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,01:18,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,01:33,Sunday,BTSC,北投,0,60,0,200
2026-08-30,01:33,Sunday,DASC,大安,0,80,0,250
2026-08-30,01:33,Sunday,DTSC,大同,0,80,0,250
2026-08-30,01:33,Sunday,JJSC,中正,0,150,0,200
2026-08-30,01:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,01:33,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,01:33,Sunday,SLSC,士林,0,100,0,200
2026-08-30,01:33,Sunday,SSSC,松山,0,100,0,400
2026-08-30,01:33,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,01:33,Sunday,WSSC,文山,0,110,0,200
2026-08-30,01:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,01:33,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,01:48,Sunday,BTSC,北投,0,60,0,200
2026-08-30,01:48,Sunday,DASC,大安,0,80,0,250
2026-08-30,01:48,Sunday,DTSC,大同,0,80,0,250
2026-08-30,01:48,Sunday,JJSC,中正,0,150,0,200
2026-08-30,01:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,01:48,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,01:48,Sunday,SLSC,士林,0,100,0,200
2026-08-30,01:48,Sunday,SSSC,松山,0,100,0,400
2026-08-30,01:48,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,01:48,Sunday,WSSC,文山,0,110,0,200
2026-08-30,01:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,01:48,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,02:03,Sunday,BTSC,北投,0,60,0,200
2026-08-30,02:03,Sunday,DASC,大安,0,80,0,250
2026-08-30,02:03,Sunday,DTSC,大同,0,80,0,250
2026-08-30,02:03,Sunday,JJSC,中正,0,150,0,200
2026-08-30,02:03,Sunday,NGSC,南港,0,0,0,0
2026-08-30,02:03,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,02:03,Sunday,SLSC,士林,0,100,0,200
2026-08-30,02:03,Sunday,SSSC,松山,0,100,0,400
2026-08-30,02:03,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,02:03,Sunday,WSSC,文山,0,110,0,200
2026-08-30,02:03,Sunday,XYSC,信義,0,65,0,165
2026-08-30,02:03,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,02:19,Sunday,BTSC,北投,0,60,0,200
2026-08-30,02:19,Sunday,DASC,大安,0,80,0,250
2026-08-30,02:19,Sunday,DTSC,大同,0,80,0,250
2026-08-30,02:19,Sunday,JJSC,中正,0,150,0,200
2026-08-30,02:19,Sunday,NGSC,南港,0,0,0,0
2026-08-30,02:19,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,02:19,Sunday,SLSC,士林,0,100,0,200
2026-08-30,02:19,Sunday,SSSC,松山,0,100,0,400
2026-08-30,02:19,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,02:19,Sunday,WSSC,文山,0,110,0,200
2026-08-30,02:19,Sunday,XYSC,信義,0,65,0,165
2026-08-30,02:19,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,02:33,Sunday,BTSC,北投,0,60,0,200
2026-08-30,02:33,Sunday,DASC,大安,0,80,0,250
2026-08-30,02:33,Sunday,DTSC,大同,0,80,0,250
2026-08-30,02:33,Sunday,JJSC,中正,0,150,0,200
2026-08-30,02:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,02:33,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,02:33,Sunday,SLSC,士林,0,100,0,200
2026-08-30,02:33,Sunday,SSSC,松山,0,100,0,400
2026-08-30,02:33,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,02:33,Sunday,WSSC,文山,0,110,0,200
2026-08-30,02:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,02:33,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,02:48,Sunday,BTSC,北投,0,60,0,200
2026-08-30,02:48,Sunday,DASC,大安,0,80,0,250
2026-08-30,02:48,Sunday,DTSC,大同,0,80,0,250
2026-08-30,02:48,Sunday,JJSC,中正,0,150,0,200
2026-08-30,02:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,02:48,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,02:48,Sunday,SLSC,士林,0,100,0,200
2026-08-30,02:48,Sunday,SSSC,松山,0,100,0,400
2026-08-30,02:48,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,02:48,Sunday,WSSC,文山,0,110,0,200
2026-08-30,02:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,02:48,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,03:04,Sunday,BTSC,北投,0,60,0,200
2026-08-30,03:04,Sunday,DASC,大安,0,80,0,250
2026-08-30,03:04,Sunday,DTSC,大同,0,80,0,250
2026-08-30,03:04,Sunday,JJSC,中正,0,150,0,200
2026-08-30,03:04,Sunday,NGSC,南港,0,0,0,0
2026-08-30,03:04,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,03:04,Sunday,SLSC,士林,0,100,0,200
2026-08-30,03:04,Sunday,SSSC,松山,0,100,0,400
2026-08-30,03:04,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,03:04,Sunday,WSSC,文山,0,110,0,200
2026-08-30,03:04,Sunday,XYSC,信義,0,65,0,165
2026-08-30,03:04,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,03:18,Sunday,BTSC,北投,0,60,0,200
2026-08-30,03:18,Sunday,DASC,大安,0,80,0,250
2026-08-30,03:18,Sunday,DTSC,大同,0,80,0,250
2026-08-30,03:18,Sunday,JJSC,中正,0,150,0,200
2026-08-30,03:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,03:18,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,03:18,Sunday,SLSC,士林,0,100,0,200
2026-08-30,03:18,Sunday,SSSC,松山,0,100,0,400
2026-08-30,03:18,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,03:18,Sunday,WSSC,文山,0,110,0,200
2026-08-30,03:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,03:18,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,03:33,Sunday,BTSC,北投,0,60,0,200
2026-08-30,03:33,Sunday,DASC,大安,0,80,0,250
2026-08-30,03:33,Sunday,DTSC,大同,0,80,0,250
2026-08-30,03:33,Sunday,JJSC,中正,0,150,0,200
2026-08-30,03:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,03:33,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,03:33,Sunday,SLSC,士林,0,100,0,200
2026-08-30,03:33,Sunday,SSSC,松山,0,100,0,400
2026-08-30,03:33,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,03:33,Sunday,WSSC,文山,0,110,0,200
2026-08-30,03:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,03:33,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,03:48,Sunday,BTSC,北投,0,60,0,200
2026-08-30,03:48,Sunday,DASC,大安,0,80,0,250
2026-08-30,03:48,Sunday,DTSC,大同,0,80,0,250
2026-08-30,03:48,Sunday,JJSC,中正,0,150,0,200
2026-08-30,03:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,03:48,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,03:48,Sunday,SLSC,士林,0,100,0,200
2026-08-30,03:48,Sunday,SSSC,松山,0,100,0,400
2026-08-30,03:48,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,03:48,Sunday,WSSC,文山,0,110,0,200
2026-08-30,03:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,03:48,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,04:03,Sunday,BTSC,北投,0,60,0,200
2026-08-30,04:03,Sunday,DASC,大安,0,80,0,250
2026-08-30,04:03,Sunday,DTSC,大同,0,80,0,250
2026-08-30,04:03,Sunday,JJSC,中正,0,150,0,200
2026-08-30,04:03,Sunday,NGSC,南港,0,0,0,0
2026-08-30,04:03,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,04:03,Sunday,SLSC,士林,0,100,0,200
2026-08-30,04:03,Sunday,SSSC,松山,0,100,0,400
2026-08-30,04:03,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,04:03,Sunday,WSSC,文山,0,110,0,200
2026-08-30,04:03,Sunday,XYSC,信義,0,65,0,165
2026-08-30,04:03,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,04:18,Sunday,BTSC,北投,0,60,0,200
2026-08-30,04:18,Sunday,DASC,大安,0,80,0,250
2026-08-30,04:18,Sunday,DTSC,大同,0,80,0,250
2026-08-30,04:18,Sunday,JJSC,中正,0,150,0,200
2026-08-30,04:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,04:18,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,04:18,Sunday,SLSC,士林,0,100,0,200
2026-08-30,04:18,Sunday,SSSC,松山,0,100,0,400
2026-08-30,04:18,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,04:18,Sunday,WSSC,文山,0,110,0,200
2026-08-30,04:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,04:18,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,04:33,Sunday,BTSC,北投,0,60,0,200
2026-08-30,04:33,Sunday,DASC,大安,0,80,0,250
2026-08-30,04:33,Sunday,DTSC,大同,0,80,0,250
2026-08-30,04:33,Sunday,JJSC,中正,0,150,0,200
2026-08-30,04:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,04:33,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,04:33,Sunday,SLSC,士林,0,100,0,200
2026-08-30,04:33,Sunday,SSSC,松山,0,100,0,400
2026-08-30,04:33,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,04:33,Sunday,WSSC,文山,0,110,0,200
2026-08-30,04:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,04:33,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,04:48,Sunday,BTSC,北投,0,60,0,200
2026-08-30,04:48,Sunday,DASC,大安,0,80,0,250
2026-08-30,04:48,Sunday,DTSC,大同,0,80,0,250
2026-08-30,04:48,Sunday,JJSC,中正,0,150,0,200
2026-08-30,04:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,04:48,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,04:48,Sunday,SLSC,士林,0,100,0,200
2026-08-30,04:48,Sunday,SSSC,松山,0,100,0,400
2026-08-30,04:48,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,04:48,Sunday,WSSC,文山,0,110,0,200
2026-08-30,04:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,04:48,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,05:03,Sunday,BTSC,北投,0,60,0,200
2026-08-30,05:03,Sunday,DASC,大安,0,80,0,250
2026-08-30,05:03,Sunday,DTSC,大同,0,80,0,250
2026-08-30,05:03,Sunday,JJSC,中正,0,150,0,200
2026-08-30,05:03,Sunday,NGSC,南港,0,0,0,0
2026-08-30,05:03,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,05:03,Sunday,SLSC,士林,0,100,0,200
2026-08-30,05:03,Sunday,SSSC,松山,0,100,0,400
2026-08-30,05:03,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,05:03,Sunday,WSSC,文山,0,110,0,200
2026-08-30,05:03,Sunday,XYSC,信義,0,65,0,165
2026-08-30,05:03,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,05:18,Sunday,BTSC,北投,0,60,0,200
2026-08-30,05:18,Sunday,DASC,大安,0,80,0,250
2026-08-30,05:18,Sunday,DTSC,大同,0,80,0,250
2026-08-30,05:18,Sunday,JJSC,中正,0,150,0,200
2026-08-30,05:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,05:18,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,05:18,Sunday,SLSC,士林,0,100,0,200
2026-08-30,05:18,Sunday,SSSC,松山,0,100,0,400
2026-08-30,05:18,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,05:18,Sunday,WSSC,文山,0,110,0,200
2026-08-30,05:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,05:18,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,05:33,Sunday,BTSC,北投,0,60,0,200
2026-08-30,05:33,Sunday,DASC,大安,0,80,0,250
2026-08-30,05:33,Sunday,DTSC,大同,0,80,0,250
2026-08-30,05:33,Sunday,JJSC,中正,0,150,0,200
2026-08-30,05:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,05:33,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,05:33,Sunday,SLSC,士林,0,100,0,200
2026-08-30,05:33,Sunday,SSSC,松山,0,100,0,400
2026-08-30,05:33,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,05:33,Sunday,WSSC,文山,0,110,0,200
2026-08-30,05:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,05:33,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,05:48,Sunday,BTSC,北投,0,60,0,200
2026-08-30,05:48,Sunday,DASC,大安,0,80,0,250
2026-08-30,05:48,Sunday,DTSC,大同,0,80,0,250
2026-08-30,05:48,Sunday,JJSC,中正,0,150,0,200
2026-08-30,05:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,05:48,Sunday,NHSC,內湖,0,130,0,200
2026-08-30,05:48,Sunday,SLSC,士林,0,100,0,200
2026-08-30,05:48,Sunday,SSSC,松山,0,100,0,400
2026-08-30,05:48,Sunday,WHSC,萬華,0,150,0,100
2026-08-30,05:48,Sunday,WSSC,文山,0,110,0,200
2026-08-30,05:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,05:48,Sunday,ZSSC,中山,0,50,0,150
2026-08-30,06:03,Sunday,BTSC,北投,2,60,19,200
2026-08-30,06:03,Sunday,DASC,大安,0,80,16,250
2026-08-30,06:03,Sunday,DTSC,大同,4,80,26,250
2026-08-30,06:03,Sunday,JJSC,中正,6,150,21,200
2026-08-30,06:03,Sunday,NGSC,南港,0,0,0,0
2026-08-30,06:03,Sunday,NHSC,內湖,1,130,20,200
2026-08-30,06:03,Sunday,SLSC,士林,5,100,16,200
2026-08-30,06:03,Sunday,SSSC,松山,1,100,19,400
2026-08-30,06:03,Sunday,WHSC,萬華,3,150,6,100
2026-08-30,06:03,Sunday,WSSC,文山,5,110,20,200
2026-08-30,06:03,Sunday,XYSC,信義,0,65,0,165
2026-08-30,06:03,Sunday,ZSSC,中山,2,50,6,150
2026-08-30,06:18,Sunday,BTSC,北投,7,60,30,200
2026-08-30,06:18,Sunday,DASC,大安,6,80,52,250
2026-08-30,06:18,Sunday,DTSC,大同,14,80,41,250
2026-08-30,06:18,Sunday,JJSC,中正,10,150,28,200
2026-08-30,06:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,06:18,Sunday,NHSC,內湖,6,130,35,200
2026-08-30,06:18,Sunday,SLSC,士林,15,100,25,200
2026-08-30,06:18,Sunday,SSSC,松山,16,100,38,400
2026-08-30,06:18,Sunday,WHSC,萬華,6,150,12,100
2026-08-30,06:18,Sunday,WSSC,文山,6,110,32,200
2026-08-30,06:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,06:18,Sunday,ZSSC,中山,5,50,11,150
2026-08-30,06:34,Sunday,BTSC,北投,8,60,35,200
2026-08-30,06:34,Sunday,DASC,大安,10,80,60,250
2026-08-30,06:34,Sunday,DTSC,大同,15,80,49,250
2026-08-30,06:34,Sunday,JJSC,中正,13,150,32,200
2026-08-30,06:34,Sunday,NGSC,南港,0,0,0,0
2026-08-30,06:34,Sunday,NHSC,內湖,15,130,45,200
2026-08-30,06:34,Sunday,SLSC,士林,19,100,33,200
2026-08-30,06:34,Sunday,SSSC,松山,25,100,54,400
2026-08-30,06:34,Sunday,WHSC,萬華,8,150,16,100
2026-08-30,06:34,Sunday,WSSC,文山,8,110,42,200
2026-08-30,06:34,Sunday,XYSC,信義,0,65,0,165
2026-08-30,06:34,Sunday,ZSSC,中山,4,50,16,150
2026-08-30,06:48,Sunday,BTSC,北投,10,60,39,200
2026-08-30,06:48,Sunday,DASC,大安,15,80,74,250
2026-08-30,06:48,Sunday,DTSC,大同,20,80,56,250
2026-08-30,06:48,Sunday,JJSC,中正,17,150,44,200
2026-08-30,06:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,06:48,Sunday,NHSC,內湖,20,130,53,200
2026-08-30,06:48,Sunday,SLSC,士林,19,100,39,200
2026-08-30,06:48,Sunday,SSSC,松山,27,100,74,400
2026-08-30,06:48,Sunday,WHSC,萬華,8,150,17,100
2026-08-30,06:48,Sunday,WSSC,文山,15,110,53,200
2026-08-30,06:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,06:48,Sunday,ZSSC,中山,3,50,21,150
2026-08-30,07:03,Sunday,BTSC,北投,9,60,44,200
2026-08-30,07:03,Sunday,DASC,大安,15,80,82,250
2026-08-30,07:03,Sunday,DTSC,大同,22,80,66,250
2026-08-30,07:03,Sunday,JJSC,中正,20,150,40,200
2026-08-30,07:03,Sunday,NGSC,南港,0,0,0,0
2026-08-30,07:03,Sunday,NHSC,內湖,21,130,57,200
2026-08-30,07:03,Sunday,SLSC,士林,22,100,43,200
2026-08-30,07:03,Sunday,SSSC,松山,30,100,90,400
2026-08-30,07:03,Sunday,WHSC,萬華,9,150,16,100
2026-08-30,07:03,Sunday,WSSC,文山,18,110,55,200
2026-08-30,07:03,Sunday,XYSC,信義,0,65,0,165
2026-08-30,07:03,Sunday,ZSSC,中山,5,50,24,150
2026-08-30,07:18,Sunday,BTSC,北投,17,60,50,200
2026-08-30,07:18,Sunday,DASC,大安,19,80,81,250
2026-08-30,07:18,Sunday,DTSC,大同,29,80,65,250
2026-08-30,07:18,Sunday,JJSC,中正,28,150,39,200
2026-08-30,07:18,Sunday,NGSC,南港,0,0,0,0
2026-08-30,07:18,Sunday,NHSC,內湖,23,130,52,200
2026-08-30,07:18,Sunday,SLSC,士林,22,100,44,200
2026-08-30,07:18,Sunday,SSSC,松山,30,100,108,400
2026-08-30,07:18,Sunday,WHSC,萬華,11,150,15,100
2026-08-30,07:18,Sunday,WSSC,文山,17,110,57,200
2026-08-30,07:18,Sunday,XYSC,信義,0,65,0,165
2026-08-30,07:18,Sunday,ZSSC,中山,6,50,29,150
2026-08-30,07:33,Sunday,BTSC,北投,18,60,52,200
2026-08-30,07:33,Sunday,DASC,大安,23,80,77,250
2026-08-30,07:33,Sunday,DTSC,大同,30,80,65,250
2026-08-30,07:33,Sunday,JJSC,中正,31,150,37,200
2026-08-30,07:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,07:33,Sunday,NHSC,內湖,25,130,51,200
2026-08-30,07:33,Sunday,SLSC,士林,18,100,49,200
2026-08-30,07:33,Sunday,SSSC,松山,23,100,115,400
2026-08-30,07:33,Sunday,WHSC,萬華,8,150,16,100
2026-08-30,07:33,Sunday,WSSC,文山,14,110,56,200
2026-08-30,07:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,07:33,Sunday,ZSSC,中山,8,50,28,150
2026-08-30,07:48,Sunday,BTSC,北投,20,60,56,200
2026-08-30,07:48,Sunday,DASC,大安,25,80,68,250
2026-08-30,07:48,Sunday,DTSC,大同,27,80,65,250
2026-08-30,07:48,Sunday,JJSC,中正,29,150,28,200
2026-08-30,07:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,07:48,Sunday,NHSC,內湖,30,130,51,200
2026-08-30,07:48,Sunday,SLSC,士林,17,100,45,200
2026-08-30,07:48,Sunday,SSSC,松山,26,100,102,400
2026-08-30,07:48,Sunday,WHSC,萬華,7,150,15,100
2026-08-30,07:48,Sunday,WSSC,文山,18,110,42,200
2026-08-30,07:48,Sunday,XYSC,信義,0,65,0,165
2026-08-30,07:48,Sunday,ZSSC,中山,7,50,26,150
2026-08-30,08:04,Sunday,BTSC,北投,24,60,91,200
2026-08-30,08:04,Sunday,DASC,大安,36,80,119,250
2026-08-30,08:04,Sunday,DTSC,大同,34,80,104,250
2026-08-30,08:04,Sunday,JJSC,中正,47,150,60,200
2026-08-30,08:04,Sunday,NGSC,南港,0,0,0,0
2026-08-30,08:04,Sunday,NHSC,內湖,50,130,83,200
2026-08-30,08:04,Sunday,SLSC,士林,29,100,66,200
2026-08-30,08:04,Sunday,SSSC,松山,35,100,161,400
2026-08-30,08:04,Sunday,WHSC,萬華,19,150,22,100
2026-08-30,08:04,Sunday,WSSC,文山,37,110,73,200
2026-08-30,08:04,Sunday,XYSC,信義,0,65,0,165
2026-08-30,08:04,Sunday,ZSSC,中山,26,50,54,150
2026-08-30,08:19,Sunday,BTSC,北投,35,60,113,200
2026-08-30,08:19,Sunday,DASC,大安,36,80,140,250
2026-08-30,08:19,Sunday,DTSC,大同,39,80,111,250
2026-08-30,08:19,Sunday,JJSC,中正,62,150,72,200
2026-08-30,08:19,Sunday,NGSC,南港,0,0,0,0
2026-08-30,08:19,Sunday,NHSC,內湖,56,130,107,200
2026-08-30,08:19,Sunday,SLSC,士林,43,100,88,200
2026-08-30,08:19,Sunday,SSSC,松山,50,100,162,400
2026-08-30,08:19,Sunday,WHSC,萬華,22,150,36,100
2026-08-30,08:19,Sunday,WSSC,文山,38,110,88,200
2026-08-30,08:19,Sunday,XYSC,信義,0,65,0,165
2026-08-30,08:19,Sunday,ZSSC,中山,26,50,66,150
2026-08-30,08:33,Sunday,BTSC,北投,38,60,128,200
2026-08-30,08:33,Sunday,DASC,大安,38,80,146,250
2026-08-30,08:33,Sunday,DTSC,大同,44,80,114,250
2026-08-30,08:33,Sunday,JJSC,中正,80,150,80,200
2026-08-30,08:33,Sunday,NGSC,南港,0,0,0,0
2026-08-30,08:33,Sunday,NHSC,內湖,76,130,121,200
2026-08-30,08:33,Sunday,SLSC,士林,56,100,92,200
2026-08-30,08:33,Sunday,SSSC,松山,61,100,170,400
2026-08-30,08:33,Sunday,WHSC,萬華,29,150,39,100
2026-08-30,08:33,Sunday,WSSC,文山,34,110,90,200
2026-08-30,08:33,Sunday,XYSC,信義,0,65,0,165
2026-08-30,08:33,Sunday,ZSSC,中山,25,50,78,150
2026-08-30,08:48,Sunday,BTSC,北投,33,60,146,200
2026-08-30,08:48,Sunday,DASC,大安,41,80,154,250
2026-08-30,08:48,Sunday,DTSC,大同,47,80,118,250
2026-08-30,08:48,Sunday,JJSC,中正,93,150,86,200
2026-08-30,08:48,Sunday,NGSC,南港,0,0,0,0
2026-08-30,08:48,Sunday,NHSC,內湖,76,130,143,200
2026-08-30,08:48,Sunday,SLSC,士林,61,100,85,200
2026-08-30,08:48,Sunday,SSSC,松山,70,100,168,400
2026-08-30,08:48,Sunday,WHSC,萬華,40,150,40,100
2026-08-30,08:48,Sunday,WSSC,文山,36,110,93,200
2026-08-30,08:48,Sunday,XYSC,信義,0,65,0,165
